,Compound,Date,Negative,Neutral,Positive,Tweets Ago,User,text
403,-0.4939,Sun Oct 21 22:57:40 +0000 2018,0.775,0.225,0.0,1,@nytimes,Hurricane Michael Victims’ Biggest Fear: ‘People Are Going to Start Forgetting’ https://t.co/OGudARlVtr
404,-0.4588,Sun Oct 21 22:51:03 +0000 2018,0.864,0.136,0.0,1,@nytimes,"Jair Bolsonaro is known for his outrageous statements and fringe political views. Now, he is the front-runner in Br… https://t.co/xFTf4plA7a"
405,-0.6249,Sun Oct 21 22:34:18 +0000 2018,0.83,0.17,0.0,1,@nytimes,"RT @NYTNational: ""I stand here today as a representation of the racism of the white man against African-Americans, against Jews, against Hi…"
406,0.0,Sun Oct 21 22:31:59 +0000 2018,1.0,0.0,0.0,1,@nytimes,"In every congressional session since 2012, a group of lawmakers has introduced a bill for pregnant workers that wou… https://t.co/YkFXUhJRKp"
407,0.0,Sun Oct 21 22:29:05 +0000 2018,1.0,0.0,0.0,1,@nytimes,The only federal law protecting expecting mothers is the Pregnancy Discrimination Act. It says a company only has t… https://t.co/8C4FYa6znr
408,0.1877,Sun Oct 21 22:24:50 +0000 2018,0.916,0.0,0.084,1,@nytimes,"Ceeadria Walker is not alone. 5 other women at the warehouse have also had miscarriages. In 2014, Erica Hayes, a wo… https://t.co/dI4ZlUseK6"
409,0.0,Sun Oct 21 22:16:06 +0000 2018,1.0,0.0,0.0,1,@nytimes,Ceeadria Walker said her supervisor regularly sent her to a conveyor belt line where she had to lift 45-pound boxes… https://t.co/n5EiB7zx02
410,0.0,Sun Oct 21 22:12:37 +0000 2018,1.0,0.0,0.0,1,@nytimes,"After Ceeadria Walker learned she was pregnant, she said she gave her XPO supervisor a doctor’s note saying she sho… https://t.co/aBZ4GrdUrp"
411,0.4404,Sun Oct 21 22:06:21 +0000 2018,0.884,0.0,0.116,1,@nytimes,"If you are a Verizon customer on the East Coast, odds are good that your cellphone arrived by way of the XPO Logist… https://t.co/Efqw0LZqnD"
412,-0.4939,Sun Oct 21 22:02:44 +0000 2018,0.833,0.167,0.0,1,@nytimes,"A New York Times investigation identified dozens of women who said they suffered miscarriages, went into premature… https://t.co/3A05lE197T"
413,-0.34,Sun Oct 21 22:00:04 +0000 2018,0.862,0.138,0.0,1,@nytimes,"Pregnancy discrimination is widespread in corporate America. Some employers deny expecting mothers raises, others f… https://t.co/5tIvYd5oE5"
414,0.0,Sun Oct 21 21:45:09 +0000 2018,0.841,0.08,0.08,1,@nytimes,"The latest incarnation of ""Halloween"" smashes and slashes its way to the top of the box office, earning $77.5 milli… https://t.co/8eB4mR5XrL"
415,0.872,Sun Oct 21 21:30:07 +0000 2018,0.632,0.0,0.368,1,@nytimes,"Our first Modern Love in Miniature has stories of engagement burritos, a romantic tripod and more — all in 100 word… https://t.co/9aBmBulYpH"
416,-0.296,Sun Oct 21 21:16:05 +0000 2018,0.901,0.099,0.0,1,@nytimes,NYPD has ordered officers to turn in one model of body camera after one worn by a Staten Island officer exploded https://t.co/uMjBlzO9RI
417,0.4767,Sun Oct 21 21:00:12 +0000 2018,0.849,0.0,0.151,1,@nytimes,"""I am not aiming for it,"" Cynthia Erivo says of EGOT status. ""I'm aiming to do the work well, and if by chance that… https://t.co/hgwEp9luKM"
418,0.2732,Sun Oct 21 20:45:02 +0000 2018,0.9,0.0,0.1,1,@nytimes,"RT @EllenBarryNYT: “We have a long history of being taken by surprise by predictable events.” @_StephenCastle on the Brexit hoarders, stock…"
419,0.0,Sun Oct 21 20:30:11 +0000 2018,1.0,0.0,0.0,1,@nytimes,"RT @jdelreal: “Away from campaign rallies and candidates, many Hispanic voters said they felt disempowered rather than emboldened; they exp…"
420,-0.875,Sun Oct 21 20:15:03 +0000 2018,0.667,0.333,0.0,1,@nytimes,Police are investigating the murder of a woman who was found dead early Sunday in her Upper West Side apartment https://t.co/o6fByXqDX6
421,0.3818,Sun Oct 21 20:00:17 +0000 2018,0.63,0.13,0.239,1,@nytimes,"1) Twitter took down a bot network supporting the Saudi Arabian government
2) A Bangladeshi network promoted fake e… https://t.co/yt2bMXwGu6"
422,0.2263,Sun Oct 21 19:45:04 +0000 2018,0.899,0.0,0.101,1,@nytimes,"She is a sociologist, poet, Twitter maven, Chicago cultural celebrity and newly minted Marvel Comics writer. But do… https://t.co/4IKoYcdGWa"
423,0.296,Sun Oct 21 19:30:06 +0000 2018,0.762,0.09,0.148,1,@nytimes,A clash between the Proud Boys and anti-fascist protesters represent another episode in the NYPD's long history of… https://t.co/ZjmGPUGICr
424,-0.765,Sun Oct 21 19:15:04 +0000 2018,0.732,0.268,0.0,1,@nytimes,"Turkey's president, upping the pressure on Saudi Arabia over the killing of Jamal Khashoggi in Istanbul, says he wi… https://t.co/I30n2Qkitd"
425,0.0,Sun Oct 21 19:00:13 +0000 2018,1.0,0.0,0.0,1,@nytimes,Did you stay up to date this week? Find out with this week's news quiz. https://t.co/kdZjoDQGfD
426,0.0,Sun Oct 21 18:46:04 +0000 2018,1.0,0.0,0.0,1,@nytimes,"RT @ShaneGoldmacher: Here is a video of Sen. Kirsten Gillibrand phone-banking in New Hampshire this week.

Even more revealing of her 2020…"
427,0.0,Sun Oct 21 18:31:05 +0000 2018,1.0,0.0,0.0,1,@nytimes,Billie Sutton is running for South Dakota governor as an anti-abortion conservative Democrat with cowboy cred and a… https://t.co/zgPR86xRJm
428,0.0772,Sun Oct 21 18:20:14 +0000 2018,0.783,0.101,0.115,1,@nytimes,Saudi Arabia silences dissent online by swarming critics like Jamal Khashoggi with trolls. It also appeared to groo… https://t.co/oH7FShXTFk
429,-0.93,Sun Oct 21 18:15:06 +0000 2018,0.556,0.444,0.0,1,@nytimes,"In Opinion

Op-Ed contributor Bill McKibben writes, ""Threatening to kill or rape someone shouldn’t be banal. It sho… https://t.co/hjmh7yEQGU"
430,0.0,Sun Oct 21 18:00:13 +0000 2018,1.0,0.0,0.0,1,@nytimes,"Bravo's ""Real Housewives"" franchise is filled with musical interludes that lure viewers into binging episodes.… https://t.co/yVpyIE0F2j"
431,0.0,Sun Oct 21 17:45:03 +0000 2018,1.0,0.0,0.0,1,@nytimes,"RT @davidenrich: If you are a @Verizon customer, your phone might come from a warehouse in Memphis. Inside, pregnant workers are miscarryin…"
432,0.0,Sun Oct 21 17:31:05 +0000 2018,1.0,0.0,0.0,1,@nytimes,"24 hours 
24 states 
24 stories 
https://t.co/O1IG2QeN7e https://t.co/8FpTnUOhgK"
433,0.0,Sun Oct 21 17:25:02 +0000 2018,1.0,0.0,0.0,1,@nytimes,McKinsey said the austerity report was an internal document based on publicly available information and not prepare… https://t.co/E5AyErTlo3
434,0.0,Sun Oct 21 17:22:28 +0000 2018,1.0,0.0,0.0,1,@nytimes,"McKinsey found 3 people were driving the conversation on Twitter: the writer Khalid al-Alkami; Omar Abdulaziz, a Sa… https://t.co/qOdbGiFdQ8"
435,-0.2732,Sun Oct 21 17:20:08 +0000 2018,0.896,0.104,0.0,1,@nytimes,After Saudi Arabia announced economic austerity measures in 2015 to offset low oil prices and control a widening bu… https://t.co/MEhKLHqXSs
436,-0.6705,Sun Oct 21 17:05:04 +0000 2018,0.744,0.256,0.0,1,@nytimes,"With its monumental carving of Southern Civil War leaders, Stone Mountain looms literally and figuratively over a G… https://t.co/KSTC8i32t8"
437,0.6124,Sun Oct 21 16:49:12 +0000 2018,0.792,0.0,0.208,1,@nytimes,"The Sunday Routine of George Motz, the director of the Food Film Festival, includes playing a game with his kids: T… https://t.co/DUhBt4GX6l"
438,0.0,Sun Oct 21 16:36:42 +0000 2018,1.0,0.0,0.0,1,@nytimes,RT @NYTScience: You might be able to see the Orionids meteor shower tonight. Here's what you need to know. https://t.co/lqr226NJnv
439,0.0,Sun Oct 21 16:20:08 +0000 2018,1.0,0.0,0.0,1,@nytimes,"Here are just a few of the ways Russian social media operatives sought to influence U.S. voters: 
- Say voter fraud… https://t.co/SPhb39p6br"
440,0.2716,Sun Oct 21 16:05:03 +0000 2018,0.896,0.0,0.104,1,@nytimes,"In Opinion

Op-Ed contributor and Times writer-at-large Amy Chozick writes, ""It’s all the more urgent that we find… https://t.co/n5DZCvpCES"
441,0.2023,Sun Oct 21 15:50:04 +0000 2018,0.913,0.0,0.087,1,@nytimes,U.S. Treasury Secretary Steven Mnuchin said that he would travel to the Saudi Arabian capital this week despite the… https://t.co/RpOFV6Ik2G
442,0.2023,Sun Oct 21 15:35:01 +0000 2018,0.817,0.072,0.111,1,@nytimes,A Russian fertilizer company is pushing for a tough new environmental law in the EU that could expand Moscow's infl… https://t.co/0Koh9MVBqS
443,0.0,Sun Oct 21 15:22:26 +0000 2018,1.0,0.0,0.0,1,@nytimes,"Ever wondered how The New York Times Book Review chooses its reviewers? Sometimes it takes years, and sometimes it… https://t.co/2jPg3xK6bT"
444,-0.6908,Sun Oct 21 15:05:05 +0000 2018,0.749,0.251,0.0,1,@nytimes,"""Obviously, there’s been deception and there’s been lies"" in Saudi Arabia's story about what happened to Jamal Khas… https://t.co/7hXmtsKBiz"
445,0.4215,Sun Oct 21 15:01:42 +0000 2018,0.877,0.0,0.123,1,@nytimes,"Pando, a grove of 47,000 quivering aspen trees connected by a single root system and all sharing the same DNA, is b… https://t.co/BtKvknyavo"
446,-0.2263,Sun Oct 21 14:45:07 +0000 2018,0.894,0.106,0.0,1,@nytimes,The Trump administration is moving to exclude transgender people from civil rights protections — defining gender as… https://t.co/IG3W5cDMot
447,0.1098,Sun Oct 21 14:31:38 +0000 2018,0.856,0.083,0.061,1,@nytimes,"RT @nytimesphoto: ""I do not want to be pulled into one gender, I want to embrace both but also be in between and not be either.” https://t.…"
448,-0.1027,Sun Oct 21 14:15:03 +0000 2018,0.94,0.06,0.0,1,@nytimes,"RT @patrickhealynyt: News: Josh Hawley has been Missouri A.G. for 22 months and his office has been costly for taxpayers, depleted of lawye…"
449,-0.6945,Sun Oct 21 13:46:04 +0000 2018,0.687,0.242,0.071,1,@nytimes,"All is not lost in last month's devastating fire at National Museum of Brazil. Part of ""Luzia,"" the oldest human re… https://t.co/AGoTN6KxHx"
450,0.0,Sun Oct 21 13:36:21 +0000 2018,1.0,0.0,0.0,1,@nytimes,RT @NYTSports: Dodgers vs. Red Sox: Their World Series starts Tuesday.  https://t.co/qdw8J3BkLr https://t.co/hrqKRAS0pN
451,-0.296,Sun Oct 21 13:30:09 +0000 2018,0.891,0.109,0.0,1,@nytimes,"A competition in which dogs' fur is shaved, dyed and teased into elaborate designs ranging from abstract shapes to… https://t.co/7gO5f7AtD0"
452,-0.5859,Sun Oct 21 13:14:43 +0000 2018,0.62,0.259,0.12,1,@nytimes,"A passenger train derailment has killed at least 18 people in Taiwan, and emergency workers are trying to free othe… https://t.co/bJkwdaPz2p"
453,-0.6249,Sun Oct 21 13:00:06 +0000 2018,0.779,0.221,0.0,1,@nytimes,RT @NYTNational: A Michigan woman said she was denied a medication for her miscarriage by a pharmacist who refused to fill the prescription…
454,-0.1531,Sun Oct 21 12:35:56 +0000 2018,0.609,0.209,0.183,1,@nytimes,Was Interracial Love Possible in the Days of Slavery? Descendants of One Couple Think So https://t.co/ITTAuR5aR9
455,0.3612,Sun Oct 21 12:31:16 +0000 2018,0.681,0.12,0.199,1,@nytimes,Democrats Lost Rural America. This Former Rodeo Star Thinks He Can Win it Back https://t.co/6EVdy2uQ2q
456,0.0772,Sun Oct 21 12:31:02 +0000 2018,0.783,0.101,0.115,1,@nytimes,Saudi Arabia silences dissent online by swarming critics like Jamal Khashoggi with trolls. It also appeared to groo… https://t.co/6afsOfRhAl
457,0.0,Sun Oct 21 12:15:01 +0000 2018,1.0,0.0,0.0,1,@nytimes,"Reporter @DeclanWalsh and photographer @TylerHicksPhoto traveled to a field hospital in Yemen to see ""what Prince M… https://t.co/U8YjLciR1Q"
458,0.4215,Sun Oct 21 12:10:23 +0000 2018,0.797,0.0,0.203,1,@nytimes,A Push for Safer Fertilizer in Europe Carries a Whiff of Russian Intrigue https://t.co/IMJLtiGXJW
459,-0.6597,Sun Oct 21 12:08:16 +0000 2018,0.761,0.239,0.0,1,@nytimes,"Mnuchin to Travel to Saudi Arabia to Reinforce Ties, Despite Uproar Over Khashoggi Killing https://t.co/Fx2ae3JgzS"
460,0.0,Sun Oct 21 12:00:10 +0000 2018,1.0,0.0,0.0,1,@nytimes,RT @nytpolitics: Republican campaigns have built a parallel digital universe. Here's what's in it. https://t.co/4GqMnBLUmb
461,-0.5267,Sun Oct 21 12:00:09 +0000 2018,0.701,0.206,0.093,1,@nytimes,Women with advanced cases of triple-negative breast cancer lived longer when treated with immunotherapy combined wi… https://t.co/APGRoD8PSu
462,-0.3612,Sun Oct 21 11:30:05 +0000 2018,0.884,0.116,0.0,1,@nytimes,Authorities find the remains of 3 dozen infants or fetuses at a Detroit funeral home. The remains of 11 others had… https://t.co/Mg8fhtVds6
463,-0.0516,Sun Oct 21 11:07:00 +0000 2018,0.517,0.246,0.237,1,@nytimes,The importance of medical touch: It can show gentleness and compassion or carelessness and incompetence https://t.co/3qByJ0kEeR
464,-0.8979,Sun Oct 21 10:47:59 +0000 2018,0.595,0.405,0.0,1,@nytimes,"“This wasn’t just a few bad apples, just a couple of unfortunate cases. This was systemic evil in the church.” https://t.co/CgEKp5T2CO"
465,0.0,Sun Oct 21 10:31:04 +0000 2018,1.0,0.0,0.0,1,@nytimes,Here's why claims that Democrats or George Soros are funding a caravan of migrants from Honduras are false https://t.co/KpI7hYHJJb
466,0.0,Sun Oct 21 10:16:11 +0000 2018,1.0,0.0,0.0,1,@nytimes,"If you think weddings are a lot of work, try walking a couple of trees down the aisle https://t.co/jUziTJHFeT"
467,0.4019,Sun Oct 21 10:00:09 +0000 2018,0.863,0.0,0.137,1,@nytimes,Europe’s highest court told Poland to reinstate more than two dozen judges ousted by the ruling party https://t.co/qC9AX7k0Us
468,0.2263,Sun Oct 21 09:52:32 +0000 2018,0.826,0.0,0.174,1,@nytimes,On Tennis: WTA Finals May Be Full of Surprises https://t.co/FfIdx1FWbE
469,-0.2263,Sun Oct 21 09:31:02 +0000 2018,0.927,0.073,0.0,1,@nytimes,RT @NYTimesAtWar: Defiant Afghan voter in Jalalabad: “I would come to vote even if bullets were raining in the city just to have a proper P…
470,0.0,Sun Oct 21 09:15:02 +0000 2018,1.0,0.0,0.0,1,@nytimes,"As one of Sicily's last ""cantastorie,"" or story singers, Franco Trincale's subjects range from a 16th-century love… https://t.co/9IHvtEYFOT"
471,-0.5994,Sun Oct 21 09:00:18 +0000 2018,0.837,0.163,0.0,1,@nytimes,How do the competing narratives of Jamal Khashoggi’s death stack up? Here are some of the questions the story lines… https://t.co/PQdvxPZaC7
472,0.4215,Sun Oct 21 08:48:40 +0000 2018,0.763,0.0,0.237,1,@nytimes,Phys Ed: A Device That Makes Running Faster and Easier https://t.co/V1PBajbIeo
473,-0.3182,Sun Oct 21 08:41:34 +0000 2018,0.897,0.103,0.0,1,@nytimes,RT @nytopinion: Throwing light on the coordinated misinformation campaigns flaring up all around us is essential to democracy. It can chang…
474,0.4019,Sun Oct 21 08:25:19 +0000 2018,0.876,0.0,0.124,1,@nytimes,"RT @NYTNational: Grades, test scores, intended major, personality ratings, ethnicity — all the various factors that can help turn an anonym…"
475,-0.25,Sun Oct 21 08:08:15 +0000 2018,0.867,0.133,0.0,1,@nytimes,Sheila Pree Bright's photographs offer an intimate and humanistic view of black protest https://t.co/ckeaPo56Vf
476,0.4019,Sun Oct 21 07:51:06 +0000 2018,0.886,0.0,0.114,1,@nytimes,"RT @nytimesmusic: Neneh Cherry walked away from pop-star striving in favor of a career of experimentation. On her new album, she teams with…"
477,0.1655,Sun Oct 21 07:33:47 +0000 2018,0.912,0.0,0.088,1,@nytimes,"More than ever before, we're forming meaningful relationships with virtual strangers. But what happens when the per… https://t.co/1NmWkoxrYz"
478,0.2944,Sun Oct 21 07:16:26 +0000 2018,0.901,0.0,0.099,1,@nytimes,"Here are some tips on buying technology or gadgets that are really worth it, instead of something that wastes your… https://t.co/S75gmroM6A"
479,-0.5994,Sun Oct 21 07:00:08 +0000 2018,0.719,0.281,0.0,1,@nytimes,This is the front line of Saudi Arabia’s invisible war https://t.co/4oVZ4O6pWG
480,0.0,Sun Oct 21 06:55:37 +0000 2018,1.0,0.0,0.0,1,@nytimes,Poland Elections a Test for Governing Party’s Populist Message https://t.co/dxtAQSxkab
481,-0.4404,Sun Oct 21 06:53:15 +0000 2018,0.805,0.195,0.0,1,@nytimes,Sweden Indicts Woman Who Tried to Block Afghan Man’s Deportation on Flight https://t.co/qRJ5A019hB
482,0.5574,Sun Oct 21 06:33:37 +0000 2018,0.816,0.0,0.184,1,@nytimes,This hearty pumpkin bread is a sophisticated twist on the traditional version with the addition of bourbon… https://t.co/WmtU28PaWe
483,0.3612,Sun Oct 21 06:16:16 +0000 2018,0.889,0.0,0.111,1,@nytimes,"RT @nytimestravel: 36 Hours in Athens: From the ancient Acropolis to a daring Renzo Piano-designed cultural center, the Greek capital is lu…"
484,-0.6908,Sun Oct 21 06:00:05 +0000 2018,0.759,0.241,0.0,1,@nytimes,"Right-wing Hindu groups once wanted to ban Perumal Murugan's book, ""One Part Woman."" New York Times book critic Par… https://t.co/vDLlkYxQuj"
485,0.0,Sun Oct 21 05:30:09 +0000 2018,1.0,0.0,0.0,1,@nytimes,"RT @nytimesarts: We found the kids from “The Miseducation of Lauryn Hill.” 20 years later, here’s what they said about the album and love.…"
486,0.1779,Sun Oct 21 05:17:00 +0000 2018,0.922,0.0,0.078,1,@nytimes,"Two years ago, IBM opened what was basically an escape room for cybersecurity nerds. Now they're taking the idea on… https://t.co/x2JWXU8GpA"
487,0.0,Sun Oct 21 05:00:10 +0000 2018,1.0,0.0,0.0,1,@nytimes,RT @NYTSports: The Dodgers are back in the World Series.  https://t.co/xPs4AzK8Gl https://t.co/1VyJxYZyUV
488,0.4019,Sun Oct 21 04:56:03 +0000 2018,0.856,0.0,0.144,1,@nytimes,Here are 5 examples of active disinformation campaigns that were reported on or took place this week… https://t.co/Xss3JnBfi5
489,0.0,Sun Oct 21 04:42:04 +0000 2018,1.0,0.0,0.0,1,@nytimes,Short stories to read before bed https://t.co/b2EItz6xXV
490,-0.6597,Sun Oct 21 04:25:01 +0000 2018,0.82,0.18,0.0,1,@nytimes,The killing of Jamal Khashoggi focuses attention on an effort ordered by Crown Prince Mohammed bin Salman and his a… https://t.co/5sPYd8w8kT
491,0.4215,Sun Oct 21 04:09:07 +0000 2018,0.882,0.0,0.118,1,@nytimes,"RT @nytimesbusiness: Oat milk has been mostly a trendy, fringe product in the United States. Quaker Oats thinks the distribution might of i…"
492,-0.4215,Sun Oct 21 03:51:28 +0000 2018,0.896,0.104,0.0,1,@nytimes,"RT @nytimesmusic: Rock bands are struggling in 2018. Twenty One Pilots are thriving. How did they do it, and can they keep it up? https://t…"
493,-0.4588,Sun Oct 21 03:34:21 +0000 2018,0.812,0.188,0.0,1,@nytimes,Dodgers Defeat the Brewers in the N.L.C.S. to Return to the World Series https://t.co/Tqs8F65LUa
494,-0.3182,Sun Oct 21 03:31:03 +0000 2018,0.867,0.133,0.0,1,@nytimes,"In Opinion

The Editorial Board writes, ""Social platforms have a responsibility to address misinformation as a syst… https://t.co/lLSQyFVuR2"
495,0.0,Sun Oct 21 03:17:10 +0000 2018,1.0,0.0,0.0,1,@nytimes,Migrants Vow to Rebuild Caravan and Continue Trek to U.S. https://t.co/OVTdpOsAtg
496,0.0,Sun Oct 21 03:02:17 +0000 2018,1.0,0.0,0.0,1,@nytimes,"Reviewer @jenszalai writes that a new biography of Frederick Douglass ""isn't looking to overturn our understanding… https://t.co/h6TqNCY3tE"
497,0.0,Sun Oct 21 02:44:16 +0000 2018,1.0,0.0,0.0,1,@nytimes,Venture Capitalist: A.I. Hype Still “Has a Ways to Go Up” https://t.co/FDuIRrhwKE
498,0.3612,Sun Oct 21 02:37:19 +0000 2018,0.872,0.0,0.128,1,@nytimes,"“Culturally, for us, I think we need something like this.” With ""Patriot Act,"" former Daily Show correspondent Hasa… https://t.co/D3e6RNP9WG"
499,0.2263,Sun Oct 21 02:20:23 +0000 2018,0.718,0.144,0.139,1,@nytimes,RT @NYTScience: It is easy to get to the planet Mercury quickly. The hard part is stopping. https://t.co/TgVOyzWL2Q
